user_id,item_number,num_views,num_atc,favorited,purchased,returned
62,A1FIIAL7I,1,0,0,0,0
62,AFZA1F9AA,1,0,0,0,0
62,A14ZIL1IZ,1,0,0,0,0
62,AFZEZ1494,1,0,0,0,0
62,AFZ9ZA9E1,1,0,0,0,0
62,AFIILLLE4,1,0,0,0,0
62,A14I4FF17,1,0,0,0,0
62,AFZ4E974I,1,0,0,0,0
62,AF1IIEI99,1,0,0,0,0
62,A1F19IZLZ,1,0,0,0,0
62,AF1Z9E47E,1,0,0,0,0
62,AFZ9F7LE9,1,0,0,0,0
62,A1F9IZI41,1,0,0,0,0
62,A111FFFFL,1,0,0,0,0
62,AFFL99LFA,1,0,0,0,0
62,A1FIEFZ4E,1,0,0,0,0
62,A1FZ7FF7L,1,0,0,0,0
62,AFZ9EF97E,1,0,0,0,0
62,A1F7941IL,1,0,0,0,0
62,AF11FZ44Z,1,0,0,0,0
62,A14ILEE17,1,0,0,0,0
62,AFZELLLEL,1,0,0,0,0
62,AF11II79E,1,0,0,0,0
62,AFZFZ4EII,1,0,0,0,0
62,A1FZA7EEL,1,0,0,0,0
62,AZLI4A1FA,1,0,0,0,0
62,AF1IAFEZL,1,0,0,0,0
62,AF1I77IZE,1,0,0,0,0
62,A1F944LFE,1,0,0,0,0
62,A119Z7LIE,1,0,0,0,0
62,AF1FEEL4A,1,0,0,0,0
62,AFFI1FEL1,1,0,0,0,0
62,A1F7FFIL9,1,0,0,0,0
62,AFZFLL77F,1,0,0,0,0
62,A1FF97IL7,1,0,0,0,0
62,A1FI79ZZI,2,0,0,0,0
62,AFFI7L1FE,1,0,0,0,0
62,A1F1EFI1L,1,0,0,0,0
62,A1FZEF4A1,1,0,0,0,0
62,A1F4ILI77,1,0,0,0,0
62,A1ZF9LEIZ,1,0,0,0,0
62,A1F79ZZ1I,1,0,0,0,0
62,A1LEI7EAI,1,0,0,0,0
62,AF1A1FLZ9,1,0,0,0,0
62,A1F941EA1,1,0,0,0,0
62,AF1FAAL14,1,0,0,0,0
62,AF1AILL9E,1,0,0,0,0
62,AF141LA4A,1,0,0,0,0
62,A1LI77F4L,1,0,0,0,0
62,A1FEZFIFA,1,0,0,0,0
62,A1FE7EE9Z,1,0,0,0,0
62,AF1II7A7F,1,0,0,0,0
62,A1FEI417Z,1,0,0,0,0
62,AFZ7EI44F,1,0,0,0,0
62,AF11EZ7AL,1,0,0,0,0
62,A11A1LFLL,1,0,0,0,0
62,A1FEZ1911,1,0,0,0,0
62,AF1I7L9L1,1,0,0,0,0
62,A11L99FA7,1,0,0,0,0
62,AF1F1ZE7A,1,0,0,0,0
62,AF1ZFIZ7L,1,0,0,0,0
62,A1FF4I7A7,1,0,0,0,0
62,A1FF94II1,1,0,0,0,0
62,AFZF44I74,1,0,0,0,0
62,A1479F7LL,1,0,0,0,0
62,A1F744E17,1,0,0,0,0
62,A1FE79Z7Z,1,0,0,0,0
62,A141ILL1A,1,0,0,0,0
62,AFZE79Z1E,1,0,0,0,0
62,AF1AFAL9E,1,0,0,0,0
62,A1FEIAEI9,1,0,0,0,0
62,A1FE7Z79Z,1,0,0,0,0
62,A1FE747AA,1,0,0,0,0
63,A14E9I777,5,2,1,1,0
63,AFAFAALZZ,3,0,1,0,0
63,AFF4ZAE1I,1,0,1,0,0
63,AFEEIZ77I,1,0,1,0,0
63,AF1A79L9A,1,0,1,0,0
63,A1LIF794L,1,0,1,0,0
63,AFFL1Z771,1,0,1,0,0
63,A1LLIL19F,1,0,1,0,0
63,AFF9I99L1,1,0,1,0,0
63,AFLZ7L9FI,3,1,1,1,0
63,A17A79I7E,1,0,1,0,0
63,A11EA9L1L,1,0,1,0,0
63,AFFA17EI7,1,0,1,0,0
63,A11FLFII9,1,0,1,0,0
63,AF4LZ4A4Z,1,0,1,0,0
63,AF77AA9EF,3,0,1,0,0
63,AFI9IEFAA,1,0,1,0,0
63,A17FLL49Z,1,0,1,0,0
63,A1E7L17EZ,1,0,1,0,0
63,AFIAFF17F,1,0,1,0,0
63,AFI4I9AA4,1,0,1,0,0
63,AFA47IEAF,1,0,1,0,0
63,AFLEAI11L,1,0,1,0,0
63,A14A7AZ1I,1,0,1,0,0
63,AF4FLZIZE,1,0,1,0,0
63,A11191IEI,1,0,1,0,0
63,AF7974IA1,1,0,1,0,0
63,AF4Z1IAI4,1,0,1,0,0
63,AF1ZI9L4I,1,0,1,0,0
63,AFE9FEA4F,1,0,1,0,0
63,A1Z94Z1II,1,0,1,0,0
63,AFE14FLE7,1,0,1,0,0
63,A1AEEE49E,1,0,1,0,0
63,A17A7F7ZL,1,0,1,0,0
63,AF71A4A7L,2,0,1,0,0
63,A1F7F7L17,1,0,1,0,0
63,A17IE9LI9,1,0,1,0,0
63,A149FFI9F,1,0,1,0,0
63,AFAII4FAL,1,0,1,0,0
63,AF7AZ94LZ,1,0,1,0,0
63,A119EI77E,2,0,1,0,0
63,A1EEZ7LL4,1,0,1,0,0
63,AF9AZZ4EL,1,0,1,0,0
63,AFFA9ZE1E,2,0,1,0,0
63,AFE4ZF4LE,1,0,1,0,0
63,AFF1IF1I7,1,0,1,0,0
63,A17A9FILL,1,0,1,0,0
63,A17LEE97L,1,0,1,0,0
63,AFELIFE7F,2,0,1,0,0
63,A1F4A7LIE,1,0,1,0,0
63,A17FL4IFL,1,0,1,0,0
63,AFLFII79F,2,0,1,0,0
63,A1441LLFE,1,0,1,0,0
63,A1FF9ZZFI,1,0,1,0,0
63,AF1L14I4L,1,0,1,0,0
63,AFA94A7ZA,1,1,1,0,0
63,AF7AI77F7,1,0,1,0,0
63,A1FFEZL41,1,0,1,0,0
63,A1ZLEIAA7,1,0,1,0,0
63,AFEA1A974,1,0,1,0,0
63,A179E9477,1,0,1,0,0
63,AF7AF4AI7,1,0,1,0,0
63,AF4EFF47F,5,0,1,0,0
63,A1E74LFLL,4,0,1,0,0
63,AFE9E7LZZ,1,0,1,0,0
63,A171EI91E,1,0,1,0,0
63,A17EL77F1,1,0,1,0,0
63,AF414E1I4,1,0,1,0,0
63,A17FA1E4E,1,0,1,0,0
63,A14ZZ4A79,1,0,1,0,0
63,AFEFL4A1F,1,0,1,0,0
63,AF4L9EIF7,2,0,1,0,0
63,AFFZZLA4F,4,1,1,1,0
63,AFEZAFI1A,1,0,1,0,0
63,AF7Z7Z97I,1,0,1,0,0
63,AF711174L,1,0,1,0,0
63,A1I7LL7ZE,1,0,1,0,0
63,AF7Z19LLZ,1,0,1,0,0
63,AFEEEIAEI,1,0,1,0,0
63,AF7EFIZA9,1,0,1,0,0
63,AF7AI94AA,2,0,1,0,0
63,AF71LZ74A,2,0,1,0,0
63,AF9ZFFZ4E,1,0,1,0,0
63,AF799EILA,1,0,1,0,0
63,AFFILZF7L,1,0,1,0,0
63,A17ZL7AI7,1,0,1,0,0
63,AZ47ZA19A,3,1,1,1,0
63,A1EF1I9AE,2,0,1,0,0
63,A1E441Z9L,1,0,1,0,0
63,AFA4AZ4F1,1,0,1,0,0
63,AFFAAA1EZ,5,0,1,0,0
63,A17EA1LFA,1,0,1,0,0
63,AF7194EAA,1,0,1,0,0
63,AFF741F41,2,0,1,0,0
63,AF1ELLLFZ,1,0,1,0,0
63,AF74FFFIZ,1,0,1,0,0
63,A1ZZIFLAE,1,0,1,0,0
63,A1E1ILI9L,3,1,1,1,0
63,AF71I79IE,1,0,1,0,0
63,A179I4EEE,1,0,1,0,0
63,A1744Z9EI,1,0,1,0,0
63,A1ELI47ZA,1,0,1,0,0
63,AF49FIE47,2,0,1,0,0
63,A17ZF7E71,1,0,1,0,0
63,A149A99Z4,1,0,1,0,0
63,A1E9LLL9A,2,1,1,1,1
63,A1IL4F7ZA,2,1,1,1,0
63,AFFLIZ1ZF,1,0,1,0,0
63,AFF74A71E,1,0,1,0,0
63,A17ELZ9F1,1,0,1,0,0
63,AFL7AA7ZE,1,0,1,0,0
63,AFZ4E94LZ,1,0,1,0,0
63,AF14LEE74,6,1,1,1,0
63,AF74ZL179,1,0,1,0,0
63,AF499ILLL,2,0,1,0,0
63,A1LL1EFEE,1,0,1,0,0
63,AFEE1EFF1,1,0,1,0,0
63,AFF9AELFA,1,0,1,0,0
63,AFZ7AFEAE,3,2,1,1,0
63,AF77FAFLZ,1,0,1,0,0
63,AF474EZLF,2,0,1,0,0
63,A1471I147,1,0,1,0,0
63,AF4IAL199,2,1,1,1,0
63,A171Z4ZA7,1,0,1,0,0
63,AFFI4L7FL,2,1,1,0,0
63,AFZ47IEII,1,0,1,0,0
63,AFFFI4E17,1,0,1,0,0
63,AF74E49LE,1,1,1,1,0
63,AFEZ4F9A9,2,0,1,0,0
63,A1EI174EI,1,0,1,0,0
63,A1719Z7I7,2,0,1,0,0
63,AF41E4EZL,1,0,1,0,0
63,AFA7E7791,1,0,1,0,0
63,A1FFEL114,1,0,1,0,0
63,A1LZILF7L,1,0,1,0,0
63,A14E149ZA,1,1,1,1,0
63,AFF44IF9I,2,1,1,1,0
63,A194EIAE7,2,1,1,1,0
63,AFL71E7LZ,1,0,1,0,0
63,AFA47IE1Z,1,0,1,0,0
63,AFEI191LI,1,0,1,0,0
63,AFLAZLEEI,1,0,1,0,0
63,A14IEIA7F,1,0,1,0,0
63,AF91FI9A1,1,0,1,0,0
63,A17L794ZL,1,0,1,0,0
63,A14L914ZE,1,0,1,0,0
63,AF71LF17E,1,1,1,1,0
63,AFF9A9F1F,1,0,1,0,0
63,A1F7LI99L,2,0,1,0,0
63,AF7LIIFIL,1,0,1,0,0
63,A1E497744,1,0,1,0,0
63,A1L9I911A,2,0,1,0,0
63,AFF7177AI,1,0,1,0,0
63,A1L7ILFZA,1,0,1,0,0
63,AF41E4FFI,1,0,1,0,0
63,AFZ9F974L,2,0,1,0,0
63,A17FL1AAZ,1,0,1,0,0
63,AFZFE7IIL,3,0,1,0,0
63,A1AZ4974E,1,0,1,0,0
63,AFEA17E7F,1,0,1,0,0
63,A1FFE4Z4F,1,0,1,0,0
63,AF71IAAZF,3,0,1,0,0
63,A11ZI7ZI1,1,0,1,0,0
63,A19LL49LZ,3,0,1,0,0
63,A1EF71Z1E,3,0,1,0,0
63,A17AZ7I1L,7,2,1,1,0
63,A17ZAE11Z,10,1,1,1,1
63,AF1EEL99L,1,0,1,0,0
63,A1ZFF9I17,1,0,1,0,0
63,A1A117E91,1,0,1,0,0
63,A1EALL4E1,1,0,1,0,0
63,AF4E9ZFA4,1,0,1,0,0
63,AFLZ1FA1L,1,0,1,0,0
63,AF11EZFE4,1,0,1,0,0
63,AF7LI944A,1,0,1,0,0
63,AFZ4ZZ1L7,1,0,1,0,0
63,A19L4LLF1,3,0,1,0,0
63,A171II91A,1,0,1,0,0
63,A199ZA4AZ,1,0,1,0,0
63,AF4EZ99LF,2,0,1,0,0
63,AF4191IEA,1,0,1,0,0
63,AF7ZZFFA1,2,0,1,0,0
63,AFZZ114A7,2,1,1,1,0
63,AFI1IZIF4,1,0,1,0,0
63,A17Z4991Z,1,0,1,0,0
63,A1I9AA7ZZ,1,1,1,1,0
63,A1L9EE41Z,2,0,1,0,0
63,AF79ILLII,1,0,1,0,0
63,AFEI49L9L,1,0,1,0,0
63,A14ZZEZ47,1,0,1,0,0
63,A17IZ11F7,1,0,1,0,0
63,AF4FAIZ44,1,0,0,0,0
63,AFL1EAAZ7,1,0,0,0,0
63,AFE47ZLEZ,1,0,0,0,0
63,A1E9471L4,1,0,0,0,0
63,AFA41E1Z1,1,0,0,0,0
63,A179FEL7L,1,0,0,0,0
63,A17AAA7AI,4,0,0,0,0
63,A17L4ZAI1,2,0,0,0,0
63,A19AILFLI,6,0,0,0,0
63,AFEI144Z9,2,0,0,0,0
63,AF77AL7I9,1,0,0,0,0
63,A197FIL7A,1,0,0,0,0
63,AF7971IF1,1,0,0,0,0
63,A14I4LZAI,1,0,0,0,0
63,AFL79417E,1,0,0,0,0
63,A19Z1II74,1,0,0,0,0
63,A14L1AZ1Z,1,0,0,0,0
63,A1FIEA9AZ,1,0,0,0,0
63,AFZ919ZFL,1,0,0,0,0
63,A1ZZZ1191,1,0,0,0,0
63,A14FL7ZLI,1,0,0,0,0
63,A1EIE971L,1,0,0,0,0
63,AF1IEZ47Z,1,0,0,0,0
63,AFE71E1AE,1,0,0,0,0
63,A14AA474I,3,0,0,0,0
63,AFFFFZ174,1,0,0,0,0
63,A17A9ZZ4A,1,0,0,0,0
63,A1EF171Z4,2,0,0,0,0
63,AFLAF4L9E,1,0,0,0,0
63,A1E9AFE99,1,0,0,0,0
63,A1E1EIIFI,1,0,0,0,0
63,AFEEI4EEA,1,0,0,0,0
63,AZ97IIIA1,1,0,0,0,0
63,A1EI1EL9F,1,0,0,0,0
63,A1ELFZEA1,1,0,0,0,0
63,AF1ILF9LE,1,0,0,0,0
63,AFZ17AEI9,1,0,0,0,0
63,AFZE1194E,2,0,0,0,0
63,AFZIIZLE1,1,0,0,0,0
63,A171EZ7LI,1,0,0,0,0
63,A1AZF71AZ,1,0,0,0,0
63,A174FEZA4,1,0,0,0,0
63,AFI4A9794,1,0,0,0,0
63,AF79LL11F,1,0,0,0,0
63,AFIEL77L9,1,0,0,0,0
63,A1E1FE4LF,1,0,0,0,0
63,AF4Z7A9E7,1,0,0,0,0
63,AF7Z1ZZ97,1,0,0,0,0
63,A14LAF7IA,1,0,0,0,0
63,A1E4119AI,1,0,0,0,0
63,AFEAIF7A7,1,0,0,0,0
63,AFZ1747L9,5,0,0,0,0
63,AFEII19I9,1,0,0,0,0
63,AZE4I44EL,1,0,0,0,0
63,AF4ZILIF7,3,0,0,0,0
63,AFL9LAFII,4,0,0,0,0
63,AFAZ7FZI4,1,0,0,0,0
63,A1EL4ZIZF,1,0,0,0,0
63,AFAZF97AE,1,0,0,0,0
63,AFFLZF7LZ,2,0,0,0,0
63,A14AILZZ9,1,0,0,0,0
63,A17EEIE14,1,0,0,0,0
63,AFA7A9IZF,2,0,0,0,0
63,A1EAFAZLZ,1,0,0,0,0
63,A14Z1ZL7E,1,0,0,0,0
63,AFF7E4I7F,1,0,0,0,0
63,AF444994E,1,0,0,0,0
63,AF7F11ZZF,1,0,0,0,0
63,AFZE4Z7II,1,0,0,0,0
63,AFFZZLAZZ,1,0,0,0,0
63,A144I111A,1,0,0,0,0
63,A14117I1F,1,0,0,0,0
63,AFIIIA7719,1,0,0,0,0
63,AFZI4IIZ1,1,0,0,0,0
63,A17LI4AL7,1,0,0,0,0
63,AL4F4ZI7E,1,0,0,0,0
63,AA4LAEFEE,1,0,0,0,0
63,AF1FL1EEE,1,0,0,0,0
63,AFA47ALLE,1,0,0,0,0
63,AF14EFL1I,2,0,0,0,0
63,AFAZ9AFZ4,1,0,0,0,0
63,A1FZA94E9,1,0,0,0,0
63,A1EF74911,2,0,0,0,0
63,A1E14FFZ9,1,0,0,0,0
63,A1EAZ1IE4,1,0,0,0,0
63,AFAA77ZF1,1,0,0,0,0
63,A141ZF94F,1,0,0,0,0
63,AFL7L47LI,1,0,0,0,0
63,A11ELI4EZ,1,0,0,0,0
63,AZL7EFII1,1,0,0,0,0
63,A14A49L14,1,0,0,0,0
63,AF49E91L1,1,0,0,0,0
63,A1E7441EI,1,0,0,0,0
63,AF47LF79I,1,0,0,0,0
63,AF77E4LI7,1,0,0,0,0
63,A1Z4FF9I7,2,0,0,0,0
63,A17E9ZL14,1,0,0,0,0
63,ALAFF4FF9,1,0,0,0,0
63,A1FZ19EA1,1,0,0,0,0
63,AFFEIE1E9,1,0,0,0,0
63,A1FF1EFIA,1,0,0,0,0
63,A1A4149II,2,0,0,0,0
63,AF474A11F,1,0,0,0,0
63,A17Z19IF4,1,0,0,0,0
63,A14L1L4AI,1,0,0,0,0
63,A1LAI4L14,1,0,0,0,0
63,A19AILA7I,2,0,0,0,0
63,AFEA91F7L,1,0,0,0,0
63,A1FZEE91A,1,0,0,0,0
63,AFI11LIF9,1,0,0,0,0
63,AF1F4EF1F,2,0,0,0,0
63,AF44I4LFL,2,0,0,0,0
63,AFFAAF777,3,0,0,0,0
63,ALFA74FAE,1,0,0,0,0
63,AF4II944I,1,0,0,0,0
63,A17F9EL49,1,0,0,0,0
63,AF4991479,1,0,0,0,0
63,AFAAF4E9I,2,0,0,0,0
63,AF4AF1I1A,1,0,0,0,0
63,A1L91LIF7,1,0,0,0,0
63,AFL1AZALF,1,0,0,0,0
63,A1I7F4FL4,2,0,0,0,0
63,AFF9F9EFL,1,0,0,0,0
63,AF444AEFF,1,0,0,0,0
63,AFF17I11E,1,0,0,0,0
63,A1799IIZ1,1,0,0,0,0
63,A11949E4A,1,0,0,0,0
63,A17Z47Z19,6,1,0,0,0
63,AFE999E9E,1,0,0,0,0
63,AF4Z7949I,1,0,0,0,0
63,AFFFIZ19L,1,0,0,0,0
63,AZEFAL9E1,1,0,0,0,0
63,AF4A9LF7I,1,0,0,0,0
63,AF4I9Z4LF,1,0,0,0,0
63,AFI9I49LA,2,0,0,0,0
63,A1LF97F1Z,1,0,0,0,0
63,A1E779197,3,0,0,0,0
63,AZF7144AI,1,0,0,0,0
63,AFAE14F9A,1,0,0,0,0
63,AF1A4LZFE,1,0,0,0,0
63,AFE9FLA1F,1,0,0,0,0
63,A11E49L41,1,0,0,0,0
63,AF14ELFLL,1,0,0,0,0
63,A1EEF4Z4A,1,0,0,0,0
63,A19L7ZEFI,2,0,0,0,0
63,AF7A19I91,1,0,0,0,0
63,AFAZFZA1L,1,0,0,0,0
63,A1EAZE4A1,1,0,0,0,0
63,A1491F917,1,0,0,0,0
63,A17A4LZ4A,3,0,0,0,0
63,A1FE4ELZL,1,0,0,0,0
63,A17LZIAIF,1,0,0,0,0
63,A111ZZ19I,1,0,0,0,0
63,AFLAAZL1Z,1,0,0,0,0
63,A14979L7A,1,0,0,0,0
63,AZ9A47LL4,1,0,0,0,0
63,AFE1Z9LII,1,0,0,0,0
63,AFEZL44ZI,1,0,0,0,0
63,AFFELI1I4,1,0,0,0,0
63,A14A71FA1,1,0,0,0,0
63,AFIZ11EFZ,1,0,0,0,0
63,AF7444LZF,2,0,0,0,0
63,AFFFL91AE,1,0,0,0,0
63,AF79Z4LAF,1,0,0,0,0
63,A14ALLE19,1,0,0,0,0
63,A1AALEA7A,1,0,0,0,0
63,AFZ7747F9,1,0,0,0,0
63,AFLFZL944,5,0,0,0,0
63,AF4Z41LEA,1,0,0,0,0
63,A1994F799,1,0,0,0,0
63,AF41L1AIA,2,0,0,0,0
63,A17I997E9,1,0,0,0,0
63,A1EF4Z7I9,1,0,0,0,0
63,AFFZFFFIZ,2,0,0,0,0
63,A1L1F1ALL,1,0,0,0,0
63,A17LF4E9L,1,0,0,0,0
63,A1FELFFAZ,1,0,0,0,0
64,A149A7FE9,5,4,1,1,0
64,AZ4F4AI97,1,0,1,0,0
64,A194E9L77,1,0,1,0,0
64,AZIA7LZ17,2,0,1,0,0
64,AZIE4A9EA,1,0,1,0,0
64,A149E4977,1,0,1,0,0
64,A149A7AA7,1,0,1,0,0
64,A1791Z491,1,0,1,0,0
64,A119ALIF1,1,0,1,0,0
64,A144A4I47,1,0,1,0,0
64,A1174AE49,5,2,1,1,1
64,AFLFZEAEE,1,0,1,0,0
64,A11A47A91,2,0,1,0,0
64,AFZEF4L77,1,0,1,0,0
64,A19147F97,1,0,1,0,0
64,A1ZFFLFZ7,1,1,1,0,0
64,A1177E17F,2,2,1,0,0
64,AZ1ZAELI1,2,0,1,0,0
64,A1ELLZZ41,1,0,1,0,0
64,AZL17LFAF,1,0,1,0,0
64,A149714F1,1,0,1,0,0
64,A179IIZAL,1,0,1,0,0
64,AFIL7IFE7,4,0,1,0,0
64,A1F9ALEE7,2,0,1,0,0
64,A17EZ9ZAZ,1,0,1,0,0
64,AFL97LALI,1,0,1,0,0
64,AZ1F1F44F,1,0,1,0,0
64,AZ7419Z7F,2,0,1,0,0
64,A19FLFA49,1,0,1,0,0
64,A1LAZIF19,3,0,1,0,0
64,A1EZ4I9F1,1,0,1,0,0
64,AFIFFE9ZZ,1,0,1,0,0
64,AZ4A4LF1A,1,0,1,0,0
64,AFAZ7LZEL,1,0,1,0,0
64,A11LII1AF,1,0,1,0,0
64,AF11A44Z7,1,0,1,0,0
64,A19LLZ4E7,2,0,1,0,0
64,AFLLZ41EI,1,0,1,0,0
64,A1FF4E9Z7,5,0,1,0,0
64,AFL7LE94I,1,0,1,0,0
64,AFAF4AI1F,1,0,1,0,0
64,AL1974L49,1,0,1,0,0
64,A19E1ZZ7F,3,0,1,0,0
64,ALEZIE794,1,0,1,0,0
64,Z7E7EFF1,8,2,1,1,0
64,AFALI7A7E,1,0,1,0,0
64,AFA4L9ZI1,1,0,1,0,0
64,AF1Z771EZ,1,0,1,0,0
64,A1FLLZAFF,1,0,1,0,0
64,AZ9F9L1L1,3,0,1,0,0
64,ALZL1AZZ4,2,1,1,0,0
64,AZ7I7917L,2,0,1,0,0
64,AFILF1Z4A,1,0,1,0,0
64,AFLIII74E,1,0,1,0,0
64,A14799L4E,2,0,1,0,0
64,A1FZZ7F4L,1,0,1,0,0
64,A1LZ7LA1I,1,0,1,0,0
64,A1AA77AL9,1,0,1,0,0
64,AF1I194E1,2,0,1,0,0
64,AZ71F119F,2,0,1,0,0
64,ALEF9AIFE,1,0,1,0,0
64,AF19A14ZZ,1,1,1,0,0
64,A1E7EEIFZ,2,0,1,0,0
64,A1FLAZ4EF,1,0,1,0,0
64,AFILI99IF,3,0,1,0,0
64,A1Z77ZL9E,2,0,1,0,0
64,AFI71A1AE,1,0,1,0,0
64,AZ4IE7Z14,1,0,1,0,0
64,A14EELZ4L,1,0,1,0,0
64,AFIZ1L7L1,1,0,1,0,0
64,AFZ7LZE7I,1,0,1,0,0
64,A1F7ZF4LZ,1,0,1,0,0
64,AZ9FFELA1,1,0,1,0,0
64,A1EELIAEE,2,0,1,0,0
64,AZLI7FA1A,1,0,1,0,0
64,AFI1IA9L4,1,0,1,0,0
64,A17111Z9E,1,0,1,0,0
64,A14791LFA,1,0,1,0,0
64,A1L1ZZEFF,1,0,1,0,0
64,AL149EEZ7,1,0,1,0,0
64,A17ELFZ7E,2,0,1,0,0
64,A14IL7794,1,0,1,0,0
64,AZ79ZEEAA,1,0,1,0,0
64,AZ7EL9F4F,2,2,1,0,0
64,A119ALF4L,1,1,1,0,0
64,AA9Z4A4LZ,1,0,1,0,0
64,AZ7I19IZE,1,0,1,0,0
64,AZF41ZLI1,1,0,1,0,0
64,A1FAZE4LL,1,0,1,0,0
64,AZ9LEFIZ9,3,3,1,0,0
64,A17LIILF1,1,1,1,0,0
64,A1F9AA974,1,0,1,0,0
64,A14I4ZILI,1,0,1,0,0
64,AZ4EZ947I,1,0,1,0,0
64,AFL1A94AZ,1,0,1,0,0
64,A1E91L7Z1,1,0,1,0,0
64,A144A19LA,2,0,1,0,0
64,A14FIIFZI,2,1,1,0,0
64,AFAAFI77Z,4,0,1,0,0
64,A19911EAA,1,0,1,0,0
64,A19E911Z7,1,0,1,0,0
64,AFL79I9LZ,1,0,1,0,0
64,A1AA4ILIL,1,0,1,0,0
64,A11IZ41EI,2,1,1,0,0
64,A1I7LLA9F,3,0,1,0,0
64,A1441I4F4,9,1,0,1,0
64,A1ZAZIAII,6,1,0,1,0
64,AZL4AZZI1,1,0,0,0,0
64,A1ILI7IZZ,1,0,0,0,0
64,AFILZAZIZ,1,0,0,0,0
64,A1449L9F4,1,0,0,0,0
64,A1L191I19,1,0,0,0,0
64,AZ4F4F7L1,5,1,0,1,0
64,AZLL4EE4F,1,0,0,0,0
64,A1L79AL17,1,0,0,0,0
64,AZ4F1LL7F,1,0,0,0,0
64,A1Z71A7Z7,1,0,0,0,0
64,AZ1E79Z1I,1,0,0,0,0
64,AZF4FFZ71,1,0,0,0,0
64,AFZ1L77L9,1,0,0,0,0
64,A19ZEL74A,1,0,0,0,0
64,ALIE9494L,1,0,0,0,0
64,AFLZZ4EA9,2,1,0,1,0
64,AZE19E91L,1,0,0,0,0
64,AFI414ZLL,1,0,0,0,0
64,A1F9EE7EF,1,0,0,0,0
64,A1ALLLIZI,1,0,0,0,0
64,AFLEZ9IE7,1,0,0,0,0
64,AZAEFZE9A,1,0,0,0,0
64,A1EFZ174L,1,0,0,0,0
64,A1AEE14IF,1,0,0,0,0
64,AZZFL7LIE,1,0,0,0,0
64,AZ9Z77AAE,1,0,0,0,0
64,A14L41F47,1,0,0,0,0
64,A1Z7Z77FF,1,0,0,0,0
64,A14LF4II4,1,0,0,0,0
64,A1Z4IA4AI,1,0,0,0,0
64,A1E1IIEAL,1,0,0,0,0
64,AFALLA7FZ,2,0,0,0,0
64,AZ7AIAI9Z,1,0,0,0,0
64,A1L1Z7ZA1,1,0,0,0,0
64,AAEII94FL,1,0,0,0,0
64,AZ4ZEI1IA,1,0,0,0,0
64,A14EA7ZLE,1,0,0,0,0
64,AZ4ZEZ9IF,2,1,0,0,0
64,AL7AF977A,1,0,0,0,0
64,A1IZA1Z4F,1,0,0,0,0
64,A1Z4I9IZL,1,0,0,0,0
64,AZE9AFIZA,1,0,0,0,0
64,AZF7F197F,1,0,0,0,0
64,AFIZ49AEF,1,0,0,0,0
64,ALFZIFAAF,1,0,0,0,0
64,A1FE9F9IE,1,0,0,0,0
64,AZLL1E97I,1,0,0,0,0
64,AFLEA9LEL,1,0,0,0,0
64,AFII9947E,2,0,0,0,0
64,A1FZLEZI7,1,0,0,0,0
64,A1EZ9FZZA,1,0,0,0,0
64,AFI4FZ11A,4,1,0,1,0
64,AFIIZZZLI,1,0,0,0,0
64,A14F14ZE1,2,0,0,0,0
64,A1FA4AEZA,1,0,0,0,0
64,AI999I44Z,1,0,0,0,0
64,AL97L9F41,1,0,0,0,0
64,A1F7IAA9L,1,0,0,0,0
64,AL9I9ZE77,1,0,0,0,0
64,A17FFZ94A,1,0,0,0,0
64,AZIEA4FL9,1,0,0,0,0
64,A1IF179A9,2,0,0,0,0
64,A1I1ILILA,4,4,0,1,0
64,A1FZ7FFIA,3,1,0,1,0
64,ALEF1FEL7,1,0,0,0,0
64,A199497EL,1,0,0,0,0
64,AFAE4LILZ,4,1,0,1,0
64,A1LAF77Z9,1,0,0,0,0
64,A11EE9EZ4,2,0,0,0,0
64,A1717AZ74,1,0,0,0,0
64,AZFEEL494,3,3,0,1,0
64,A1F9A4I99,1,0,0,0,0
64,AF1L9I917,1,0,0,0,0
64,A1LZ99A1L,1,0,0,0,0
64,AZEIFZL4L,1,0,0,0,0
64,AL7IAAEIA,1,0,0,0,0
64,AFL14Z77Z,1,0,0,0,0
64,A1AIZZEIL,1,0,0,0,0
64,AZL114FL4,1,0,0,0,0
64,A17EI4179,1,0,0,0,0
64,AZILZE7ZZ,1,0,0,0,0
64,AZZ4L4411,1,0,0,0,0
64,AZ1LIALFI,1,0,0,0,0
64,A1AF494IL,1,0,0,0,0
64,A1977F1F1,1,0,0,0,0
64,AI77A4L4F,1,0,0,0,0
64,AZI4AFEZA,1,0,0,0,0
64,ALF9A47ZI,1,0,0,0,0
64,AZAEFA4FA,1,0,0,0,0
64,A111FL174,1,0,0,0,0
64,AAF79EZ41,1,0,0,0,0
64,A1EFFFZEI,1,0,0,0,0
64,A144EZ4FA,4,4,0,1,0
64,AZ1E9Z9E4,5,3,0,1,0
64,AA4IA94EE,1,0,0,0,0
64,A1EALI7ZE,1,0,0,0,0
64,A19LA17AA,1,0,0,0,0
64,A1E4Z1FI9,1,0,0,0,0
64,AZE47LLL7,1,0,0,0,0
64,A17LF97AL,1,0,0,0,0
64,AZEAL1IFZ,1,0,0,0,0
64,AZEEEZI91,3,1,0,1,0
64,AZEEA777E,1,0,0,0,0
64,AF191LI4L,1,0,0,0,0
64,AZE49Z44A,2,0,0,0,0
64,A11L779FI,1,0,0,0,0
